0,0,Start,0,0,0,0,0,0,0,0,0,0,0,0
brown20pink9_undirected_120815132302.wav,1,a,2250.61,2285.06,0.0344444,2683.61,-1.41795,18.4758,44.4712,33.2201,-0.0584102,0.184693,408.634,
brown20pink9_undirected_120815132302.wav,2,a,2748.84,2802.04,0.0531973,1809.77,-1.18941,15.846,44.4347,23.982,-0.0280405,0.115039,494.266,
brown20pink9_undirected_120815132302.wav,3,a,3028.64,3088.91,0.0602721,2113.52,-1.29863,20.1456,109.038,25.0491,-0.0168021,0.0881622,525.111,
brown20pink9_undirected_120815132302.wav,4,b,3226.19,3332.24,0.106054,2452.59,-1.47892,27.3023,94.0304,40.1376,-0.024465,0.356014,1406.39,
brown20pink9_undirected_120815132302.wav,5,a,3506.62,3567.03,0.0604082,2175.33,-1.09832,22.6623,39.5786,22.7521,-0.0233576,0.0834725,418.324,
brown20pink9_undirected_120815132302.wav,6,b,3694.81,3802.65,0.107846,3440.56,-1.40741,28.5302,93.4258,42.5506,-0.0269913,0.166046,1395.49,
brown20pink9_undirected_120815132302.wav,7,h,3889.27,4005.58,0.116304,2037.02,-3.40036,30.2061,58.8487,27.915,-0.0208237,1.44994,1443.66,
brown20pink9_undirected_120815132302.wav,8,g,4128.34,4258.75,0.130408,5376.47,-2.45549,37.6728,64.1613,40.9952,-0.0181599,0.927733,3344.76,
brown20pink9_undirected_120815132302.wav,9,a,4416.64,4481.22,0.0645805,4134.98,-0.76065,25.4939,37.1949,38.5692,-0.0137538,0.0384156,395.054,
brown20pink9_undirected_120815132302.wav,10,b,4643.49,4760.36,0.116871,3243.12,-1.69586,29.8484,84.1717,39.8306,-0.0203628,0.262006,1527.04,
brown20pink9_undirected_120815132302.wav,11,h,4847.17,4966.96,0.119796,2626.61,-3.88045,32.0346,59.179,32.6296,-0.0177892,1.28529,1485.57,
brown20pink9_undirected_120815132302.wav,12,g,5068.66,5195.28,0.126621,5366.72,-2.74782,38.9108,62.2265,36.7792,-0.0240862,1.45899,3190.42,
brown20pink9_undirected_120815132302.wav,13,a,5426.08,5497.39,0.0713152,3730.87,-0.773527,25.7026,51.2189,28.3041,-0.0147662,0.0346788,425.553,
brown20pink9_undirected_120815132302.wav,14,b,5607.53,5728.21,0.12068,2518.05,-1.55332,30.2941,94.8257,46.7063,-0.0226908,0.217011,1485.67,
brown20pink9_undirected_120815132302.wav,15,c,5781.86,5848.48,0.0666213,3734.22,-0.989005,28.6349,56.2345,21.7852,-0.00610866,0.0191311,426.564,
brown20pink9_undirected_120815132302.wav,16,d,5870.77,5895.06,0.0242857,4980.13,-3.40343,44.0828,45.3382,75.4906,-0.0483477,0.656966,4427.87,
brown20pink9_undirected_120815132302.wav,17,e,5906.1,5967.94,0.0618367,2293.63,-1.77949,21.4169,150.031,21.7687,-0.0264784,0.138586,757.884,
brown20pink9_undirected_120815132302.wav,18,f,5997.41,6203.13,0.205714,3265.56,-2.72008,28.4002,74.5782,47.5796,-0.0149757,1.06012,2992.64,
brown20pink9_undirected_120815132302.wav,19,g,6320.43,6451.41,0.130975,5102.99,-3.19263,38.7106,51.0196,38.4795,-0.0278623,1.83126,3426.16,
brown20pink9_undirected_120815132302.wav,20,g,6480.91,6614.08,0.133175,5330.42,-2.97498,38.4109,53.475,37.151,-0.0190396,1.45334,2804.45,
brown20pink9_undirected_120815132302.wav,21,b,6741.18,6860.29,0.119116,2948.4,-1.78209,30.8346,98.8181,45.1837,-0.0141605,0.322057,1488.74,
brown20pink9_undirected_120815132302.wav,22,h,6960.2,7085.49,0.125283,2092.67,-3.90156,29.229,55.641,30.7684,-0.0167231,1.40002,1367.23,
0,0,End,0,0,0,0,0,0,0,0,0,0,0,0
0,0,Start,0,0,0,0,0,0,0,0,0,0,0,0
brown20pink9_undirected_120815132302.wav,23,a,11172.3,11230.0,0.0576644,1939.3,-1.2588,20.5846,40.7532,25.6403,-0.00330513,0.132363,541.399,
brown20pink9_undirected_120815132302.wav,24,a,11522.2,11570.1,0.0479365,1941.26,-1.53538,22.5993,57.1485,25.4062,-0.0179101,0.146623,449.03,
brown20pink9_undirected_120815132302.wav,25,b,11716.3,11828.1,0.111769,2604.56,-1.54243,28.6321,99.6311,45.4866,-0.0175319,0.491932,1393.68,
brown20pink9_undirected_120815132302.wav,26,h,11912.2,12031.2,0.119002,2279.78,-3.93814,32.1295,55.8099,29.3953,-0.0121534,1.52228,1403.22,
brown20pink9_undirected_120815132302.wav,27,g,12127.8,12248.4,0.12068,5582.11,-2.71792,38.7919,61.7428,35.3365,-0.0152576,1.07244,3075.23,
brown20pink9_undirected_120815132302.wav,28,a,12402.3,12467.8,0.0655556,3331.7,-0.952592,25.3715,43.6819,33.7003,-0.00504047,0.0723628,456.076,
brown20pink9_undirected_120815132302.wav,29,b,12582.2,12700.1,0.117914,3149.24,-2.0368,32.2138,104.233,45.3579,-0.0155906,0.486853,1453.44,
brown20pink9_undirected_120815132302.wav,30,c,12746.8,12813.4,0.066576,3596.69,-1.23686,28.3435,76.0121,22.3522,0.0104218,0.0293833,446.266,
brown20pink9_undirected_120815132302.wav,31,d,12834.6,12857.6,0.0230385,4693.56,-2.88313,41.7743,61.2602,70.614,0.0691181,1.39593,4109.27,
brown20pink9_undirected_120815132302.wav,32,e,12871.6,12939.4,0.0678005,2352.84,-1.59775,23.7477,162.237,17.4859,0.000136973,0.193246,682.752,
brown20pink9_undirected_120815132302.wav,33,f,12969.8,13177.4,0.207664,3236.88,-2.55574,28.3677,81.5126,44.9049,-0.0102731,0.959859,2943.6,
